state_clean,county_clean,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days Ozone,Days PM2.5,Days PM10,PM25_pct,Ozone_pct,NO2_pct,PM10_pct,pm25_share,ozone_share,StateAbbr,asthma_pct,heart_disease_pct,copd_pct,diabetes_pct,stroke_pct,poor_mental_health_pct,poor_physical_health_pct,smoking_pct,fips,state_label,county_label,poverty_rate,median_income,income_k,poverty_pct,cluster,cluster_label,est_2017,est_2021,growth_5yr_pct,growth_w
new jersey,hunterdon,361.2,248.6,110.6,1.6,0.4,0.0,0.0,118.6,61.6,42.8,163.6,197.6,0.0,54.69933726494501,45.300662735055,0.0,0.0,0.5470653377630121,0.4529346622369878,NJ,0.089,0.0528333333333333,0.0493333333333333,0.0778333333333333,0.024,0.1215,0.0878333333333333,0.1096666666666666,34019,New Jersey,Hunterdon,0.0409999999999999,122095.0,122.095,4.1,0.0,Low-burden,3813,3704,-0.028586414896407,-0.028586414896407
new jersey,mercer,365.2,228.2,132.4,4.4,0.2,0.0,0.0,139.6,64.0,44.8,162.6,202.6,0.0,55.47930234298974,44.52069765701025,0.0,0.0,0.5547645125958379,0.4452354874041621,NJ,0.0944999999999999,0.0541666666666666,0.0525,0.1008333333333332,0.0281666666666666,0.133,0.0976666666666666,0.1334999999999999,34021,New Jersey,Mercer,0.104,86499.0,86.499,10.4,0.0,Low-burden,9732,9706,-0.0026715988491574,-0.0026715988491574
new jersey,middlesex,364.4,243.4,116.8,4.2,0.0,0.0,0.0,124.4,62.8,42.8,154.0,205.2,0.0,56.30031675394848,42.27259725562564,1.4270859904258706,0.0,0.5631174533479693,0.4226125137211855,NJ,0.0844999999999999,0.0519999999999999,0.0463333333333333,0.1014999999999999,0.0251666666666666,0.1238333333333333,0.091,0.1165,34023,New Jersey,Middlesex,0.08,98992.0,98.992,8.0,0.0,Low-burden,21850,21897,0.0021510297482837,0.0021510297482837
new jersey,monmouth,244.8,223.6,20.2,0.8,0.2,0.0,0.0,109.6,50.0,34.8,244.8,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,NJ,0.0908333333333333,0.0541666666666666,0.0523333333333333,0.0868333333333333,0.0255,0.1311666666666666,0.0928333333333333,0.1231666666666666,34025,New Jersey,Monmouth,0.074,107500.0,107.5,7.400000000000001,0.0,Low-burden,19294,19326,0.0016585466984554,0.0016585466984554
new jersey,morris,364.2,326.0,36.6,1.6,0.0,0.0,0.0,103.8,51.6,35.4,320.6,33.4,0.0,9.174098880180583,88.02488442424746,2.8010166955719495,0.0,0.0917078528281164,0.8802855573860517,NJ,0.0834999999999999,0.0496666666666666,0.0446666666666666,0.0795,0.023,0.119,0.0835,0.1065,34027,New Jersey,Morris,0.0559999999999999,122525.0,122.525,5.6,0.0,Low-burden,16962,16298,-0.0391463270840702,-0.0391463270840702
new jersey,ocean,354.0,271.4,79.0,3.6,0.0,0.0,0.0,127.2,58.8,39.8,172.4,181.6,0.0,51.27949912291342,48.720500877086586,0.0,0.0,0.5129943502824859,0.4870056497175141,NJ,0.0986666666666666,0.0666666666666666,0.0666666666666666,0.0963333333333333,0.0308333333333333,0.1431666666666666,0.1116666666666666,0.1515,34029,New Jersey,Ocean,0.114,75732.0,75.732,11.4,0.0,Low-burden,13380,14246,0.0647234678624813,0.0647234678624813
new jersey,passaic,275.2,234.8,39.4,1.0,0.0,0.0,0.0,112.8,54.6,38.2,227.8,47.4,0.0,16.802638902624402,83.19736109737559,0.0,0.0,0.1722383720930232,0.8277616279069768,NJ,0.095,0.0604999999999999,0.0595,0.1146666666666666,0.0311666666666666,0.1436666666666666,0.1186666666666666,0.1396666666666667,34031,New Jersey,Passaic,0.141,74016.0,74.016,14.099999999999998,0.0,Low-burden,12158,12000,-0.0129955584800131,-0.0129955584800131
new jersey,union,365.2,164.4,200.2,0.6,0.0,0.0,0.0,109.4,64.2,51.4,0.0,336.2,0.0,92.06138183995807,0.0,7.829328542555579,0.0,0.920591456736035,0.0,NJ,0.0928333333333333,0.0548333333333332,0.0518333333333333,0.1051666666666666,0.0288333333333333,0.1315,0.1051666666666666,0.1326666666666666,34039,New Jersey,Union,0.093,85926.0,85.926,9.3,0.0,Low-burden,13821,13996,0.0126618913247956,0.0126618913247956
new jersey,warren,360.8,261.2,98.8,0.8,0.0,0.0,0.0,110.4,59.6,40.2,119.6,222.8,0.0,61.77076423351649,33.13226861966397,5.096967146819539,0.0,0.6175166297117517,0.3314855875831485,NJ,0.0939999999999999,0.0584999999999999,0.0596666666666666,0.091,0.0275,0.1394999999999999,0.1043333333333333,0.1458333333333333,34041,New Jersey,Warren,0.093,82900.0,82.9,9.3,0.0,Low-burden,2450,2362,-0.0359183673469387,-0.0359183673469387
new mexico,bernalillo,365.2,116.2,237.6,10.4,0.8,0.2,0.0,155.4,83.0,57.0,198.2,107.2,59.4,29.350101055468222,54.276068568006586,0.1095890410958904,16.264241335429297,0.2935377875136911,0.5427163198247535,NM,0.0984999999999999,0.05325,0.0523749999999999,0.10825,0.028625,0.14325,0.114875,0.143,35001,New Mexico,Bernalillo,0.152,59723.0,59.723,15.2,2.0,High-burden,15964,15998,0.0021297920320721,0.0021297920320721
new mexico,catron,113.8,110.0,3.4,0.4,0.0,0.0,0.0,78.0,33.2,12.4,0.0,113.8,0.0,100.0,0.0,0.0,0.0,1.0,0.0,NM,0.1015,0.0983749999999999,0.09525,0.149625,0.0478749999999999,0.15025,0.156375,0.190125,35003,New Mexico,Catron,0.198,40273.0,40.273,19.8,1.0,Mid-burden,62,66,0.064516129032258,0.064516129032258
new mexico,chaves,119.0,108.8,10.0,0.2,0.0,0.0,0.0,76.8,47.0,23.8,0.0,119.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,NM,0.10075,0.067625,0.0666249999999999,0.128375,0.03425,0.15725,0.140125,0.175875,35005,New Mexico,Chaves,0.276,45098.0,45.098,27.6,2.0,High-burden,1387,1351,-0.0259552992069214,-0.0259552992069214
new mexico,eddy,364.8,226.0,121.6,16.0,1.2,0.0,0.0,156.0,86.6,46.6,355.6,6.6,0.0,1.8100255908475085,97.4776456420292,0.7123287671232876,0.0,0.0180921052631578,0.974780701754386,NM,0.095875,0.05875,0.0581249999999999,0.114,0.029875,0.146625,0.122375,0.165625,35015,New Mexico,Eddy,0.138,66191.0,66.191,13.8,2.0,High-burden,1447,1512,0.0449205252246026,0.0449205252246026
new mexico,lea,365.2,230.8,131.0,3.2,0.2,0.0,0.0,129.2,68.0,46.4,251.4,111.2,0.0,30.45392619208025,68.83449359982035,0.7115802080994087,0.0,0.3044906900328587,0.6883899233296824,NM,0.0981249999999999,0.059375,0.060125,0.11875,0.031,0.153125,0.132,0.17675,35025,New Mexico,Lea,0.188,51749.0,51.749,18.8,2.0,High-burden,1681,1657,-0.0142772159428911,-0.0142772159428911
new mexico,lincoln,113.8,112.0,1.8,0.0,0.0,0.0,0.0,54.4,32.0,14.2,0.0,113.8,0.0,100.0,0.0,0.0,0.0,1.0,0.0,NM,0.0962499999999999,0.0705,0.067,0.1145,0.035,0.136625,0.12575,0.15525,35027,New Mexico,Lincoln,0.184,50472.0,50.472,18.4,1.0,Mid-burden,676,679,0.0044378698224852,0.0044378698224852
new mexico,los alamos,117.8,116.0,1.6,0.2,0.0,0.0,0.0,61.2,27.6,12.8,0.0,117.8,0.0,100.0,0.0,0.0,0.0,1.0,0.0,NM,0.0844999999999999,0.0423749999999999,0.035375,0.0697499999999999,0.020375,0.104875,0.0735,0.0874999999999999,35028,New Mexico,Los Alamos,0.037,134050.0,134.05,3.7000000000000006,0.0,Low-burden,373,373,0.0,0.0
new mexico,luna,358.8,341.2,14.8,2.2,0.0,0.0,0.6,343.6,35.4,17.0,0.0,0.0,358.8,0.0,0.0,0.0,100.0,0.0,0.0,NM,0.10225,0.082375,0.0794999999999999,0.157125,0.0423749999999999,0.162375,0.164375,0.1935,35029,New Mexico,Luna,0.276,35040.0,35.04,27.6,1.0,Mid-burden,386,376,-0.0259067357512953,-0.0259067357512953
new mexico,rio arriba,361.0,283.8,75.8,1.4,0.0,0.0,0.0,110.8,63.2,44.4,358.6,2.4,0.0,0.6656099108138874,99.33439008918612,0.0,0.0,0.0066481994459833,0.9933518005540168,NM,0.097875,0.0693749999999999,0.0599999999999999,0.15125,0.0365,0.147125,0.145375,0.167,35039,New Mexico,Rio Arriba,0.204,47042.0,47.042,20.4,2.0,High-burden,560,536,-0.0428571428571428,-0.0428571428571428
new mexico,san juan,365.2,230.6,127.6,7.0,0.0,0.0,0.0,118.8,80.8,46.8,361.6,0.0,1.4,0.0,99.01399805374652,0.6027397260273972,0.3832622202260648,0.0,0.9901423877327492,NM,0.115625,0.071125,0.079625,0.13125,0.041,0.1765,0.150875,0.223,35045,New Mexico,San Juan,0.243,49977.0,49.977,24.3,2.0,High-burden,2626,2455,-0.0651180502665651,-0.0651180502665651
new mexico,sandoval,359.2,261.8,93.2,4.2,0.0,0.0,0.0,111.8,68.8,44.2,355.4,2.8,1.0,0.7755521314843348,98.94476350562636,0.0,0.2796843628892935,0.0077951002227171,0.9894209354120268,NM,0.097,0.0567499999999999,0.053875,0.105625,0.0289999999999999,0.135375,0.11425,0.1455,35043,New Mexico,Sandoval,0.094,72545.0,72.545,9.4,0.0,Low-burden,1766,1869,0.0583238958097395,0.0583238958097395
new mexico,santa fe,364.4,278.6,84.4,1.4,0.0,0.0,0.0,107.4,63.4,44.0,336.2,28.2,0.0,7.733011560662669,92.26698843933733,0.0,0.0,0.0773874862788144,0.9226125137211856,NM,0.0901249999999999,0.0573749999999999,0.0522499999999999,0.1013749999999999,0.029625,0.1285,0.1118749999999999,0.121875,35049,New Mexico,Santa Fe,0.123,67311.0,67.311,12.3,0.0,Low-burden,4759,4831,0.015129228829586,0.015129228829586
new mexico,socorro,110.0,107.0,3.0,0.0,0.0,0.0,0.0,56.2,33.2,15.2,0.0,110.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,NM,0.1045,0.0755,0.073875,0.146,0.039375,0.161375,0.153125,0.193,35053,New Mexico,Socorro,0.222,38817.0,38.817,22.2,1.0,Mid-burden,225,225,0.0,0.0
new mexico,taos,351.6,312.4,39.0,0.2,0.0,0.0,0.0,76.2,49.4,24.4,0.0,351.6,0.0,100.0,0.0,0.0,0.0,1.0,0.0,NM,0.0941249999999999,0.0693749999999999,0.0611249999999999,0.13225,0.03525,0.134625,0.13025,0.141375,35055,New Mexico,Taos,0.186,45626.0,45.626,18.6,1.0,Mid-burden,1060,1057,-0.0028301886792452,-0.0028301886792452
new mexico,valencia,358.4,269.6,86.8,2.0,0.0,0.0,0.0,108.6,66.6,44.0,358.4,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,NM,0.097875,0.0639999999999999,0.060125,0.1285,0.033,0.1465,0.132875,0.163,35061,New Mexico,Valencia,0.188,50510.0,50.51,18.8,2.0,High-burden,911,957,0.0504939626783754,0.0504939626783754
new york,albany,365.0,254.0,109.6,1.4,0.0,0.0,0.0,110.0,59.8,41.0,145.0,220.0,0.0,60.27397260273973,39.72602739726027,0.0,0.0,0.6027397260273972,0.3972602739726027,NY,0.10575,0.055125,0.061125,0.0907499999999999,0.026875,0.136875,0.09525,0.1485,36001,New York,Albany,0.119,74512.0,74.512,11.9,0.0,Low-burden,9533,9328,-0.0215042484002937,-0.0215042484002937
new york,bronx,365.2,225.0,135.6,4.4,0.2,0.0,0.0,133.0,65.0,45.2,123.4,211.2,0.0,57.82872969533648,33.789954337899545,8.38131596676398,0.0,0.5783132530120482,0.3378970427163199,NY,0.116125,0.0655,0.068375,0.15375,0.039,0.15325,0.144375,0.16975,36005,New York,Bronx,0.264,43143.0,43.143,26.4,2.0,High-burden,18199,18186,-0.00071432496291,-0.00071432496291
new york,chautauqua,354.2,306.4,46.2,1.6,0.0,0.0,0.0,111.6,54.8,37.4,315.4,38.8,0.0,10.99312611389861,89.00687388610139,0.0,0.0,0.1095426312817617,0.8904573687182382,NY,0.111625,0.0726249999999999,0.0883749999999999,0.112625,0.034375,0.155125,0.12975,0.2085,36013,New York,Chautauqua,0.172,48102.0,48.102,17.2,2.0,High-burden,2872,2664,-0.0724233983286908,-0.0724233983286908
new york,dutchess,341.4,325.8,14.8,0.6,0.2,0.0,0.0,112.6,45.4,33.2,341.4,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,NY,0.1021249999999999,0.05675,0.061875,0.094875,0.0275,0.132625,0.102875,0.15125,36027,New York,Dutchess,0.0969999999999999,87370.0,87.37,9.7,0.0,Low-burden,7607,7433,-0.0228736689890889,-0.0228736689890889
new york,erie,365.2,238.0,126.0,0.8,0.4,0.0,0.0,116.4,62.4,44.6,126.6,233.4,0.2,63.914664271277786,34.660977618085184,1.3695635900890786,0.0547945205479452,0.6391018619934283,0.3466593647316539,NY,0.10875,0.0609999999999999,0.0701249999999999,0.1,0.0305,0.14375,0.112,0.170125,36029,New York,Erie,0.1369999999999999,63014.0,63.014,13.699999999999998,2.0,High-burden,22940,22416,-0.0228421970357454,-0.0228421970357454
new york,essex,364.8,321.2,43.0,0.6,0.0,0.0,0.0,91.8,54.4,40.4,348.6,16.2,0.0,4.43940990516333,95.56059009483668,0.0,0.0,0.0444078947368421,0.955592105263158,NY,0.1057499999999999,0.0677499999999999,0.07675,0.0989999999999999,0.0315,0.134875,0.116125,0.175,36031,New York,Essex,0.113,62884.0,62.884,11.3,0.0,Low-burden,1194,1179,-0.0125628140703517,-0.0125628140703517
new york,franklin,261.0,257.0,4.0,0.0,0.0,0.0,0.0,71.0,42.0,28.5,188.0,0.0,0.0,0.0,78.84057971014492,21.15942028985507,0.0,0.0,0.7203065134099617,NY,0.1095,0.0704999999999999,0.0871249999999999,0.1158749999999999,0.034625,0.15575,0.128,0.219125,36033,New York,Franklin,0.1669999999999999,54960.0,54.96,16.7,1.0,Mid-burden,953,921,-0.0335781741867785,-0.0335781741867785
new york,hamilton,349.6,340.0,9.6,0.0,0.0,0.0,0.0,78.4,44.4,33.8,349.6,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,NY,0.110625,0.0813749999999999,0.0995,0.11525,0.0386249999999999,0.14825,0.134625,0.198625,36041,New York,Hamilton,0.096,57427.0,57.427,9.6,1.0,Mid-burden,198,188,-0.0505050505050505,-0.0505050505050505
new york,herkimer,247.33333333333337,242.0,5.333333333333333,0.0,0.0,0.0,0.0,71.66666666666667,42.333333333333336,32.0,247.33333333333337,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,NY,0.110125,0.070625,0.0853749999999999,0.101875,0.033125,0.150625,0.12275,0.20725,36043,New York,Herkimer,0.133,59366.0,59.366,13.3,1.0,Mid-burden,1130,1081,-0.043362831858407,-0.043362831858407
new york,jefferson,314.2,298.2,15.2,0.8,0.0,0.0,0.0,91.4,45.8,33.4,314.2,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,NY,0.10725,0.0605,0.0745,0.0962499999999999,0.0291249999999999,0.1475,0.111875,0.19175,36045,New York,Jefferson,0.124,59430.0,59.43,12.4,1.0,Mid-burden,2444,2352,-0.0376432078559738,-0.0376432078559738
new york,kings,360.8,267.4,93.2,0.0,0.2,0.0,0.0,93.8,56.6,36.0,0.0,360.8,0.0,100.0,0.0,0.0,0.0,1.0,0.0,NY,0.0991249999999999,0.0562499999999999,0.0595,0.11325,0.033125,0.139375,0.109875,0.14325,36047,New York,Kings,0.192,66943.0,66.943,19.2,2.0,High-burden,58785,60330,0.0262822148507272,0.0262822148507272
new york,monroe,365.2,256.0,107.8,1.4,0.0,0.0,0.0,98.2,59.0,41.8,146.6,218.2,0.0,59.751777827681714,40.13863313122239,0.1095890410958904,0.0,0.5974808324205915,0.4014238773274918,NY,0.110375,0.058875,0.0655,0.0988749999999999,0.0295,0.139625,0.108125,0.1649999999999999,36055,New York,Monroe,0.133,66003.0,66.003,13.3,2.0,High-burden,17739,17417,-0.018152094255595,-0.018152094255595
new york,nassau,358.6,299.6,58.8,0.2,0.0,0.0,0.0,85.2,53.6,29.6,0.0,358.6,0.0,100.0,0.0,0.0,0.0,1.0,0.0,NY,0.090125,0.0502499999999999,0.04925,0.0911249999999999,0.024625,0.1167499999999999,0.088375,0.1132499999999999,36059,New York,Nassau,0.061,125118.0,125.118,6.1,0.0,Low-burden,48608,48235,-0.0076736339697169,-0.0076736339697169
new york,new york,365.2,216.6,144.0,4.2,0.4,0.0,0.0,134.4,64.0,46.0,121.6,243.2,0.0,66.60169174339396,33.289018639119696,0.0,0.0,0.6659364731653888,0.3329682365826944,NY,0.0961249999999999,0.0488749999999999,0.04675,0.0867499999999999,0.024875,0.126375,0.093125,0.11425,36061,New York,New York,0.174,84371.0,84.371,17.4,0.0,Low-burden,103925,96083,-0.0754582631705556,-0.0754582631705556
new york,niagara,327.4,306.4,20.4,0.6,0.0,0.0,0.0,96.2,47.2,34.4,327.4,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,NY,0.113125,0.0664999999999999,0.079625,0.10625,0.03175,0.150125,0.1195,0.200625,36063,New York,Niagara,0.13,61068.0,61.068,13.0,1.0,Mid-burden,4594,4508,-0.0187200696560731,-0.0187200696560731
new york,oneida,354.8,318.0,36.6,0.2,0.0,0.0,0.0,78.6,50.2,23.8,0.0,354.8,0.0,100.0,0.0,0.0,0.0,1.0,0.0,NY,0.107875,0.066625,0.0814999999999999,0.10675,0.03225,0.1485,0.1215,0.191375,36065,New York,Oneida,0.142,59804.0,59.804,14.2,1.0,Mid-burden,4899,4732,-0.0340885895080628,-0.0340885895080628
new york,onondaga,364.6,297.4,66.6,0.6,0.0,0.0,0.0,94.4,55.8,37.6,227.4,137.2,0.0,37.62802950474183,62.37197049525817,0.0,0.0,0.376302797586396,0.6236972024136039,NY,0.109,0.0595,0.0697499999999999,0.0983749999999999,0.029625,0.145875,0.1105,0.1715,36067,New York,Onondaga,0.142,65548.0,65.548,14.2,1.0,Mid-burden,11714,11269,-0.0379887314324739,-0.0379887314324739
new york,orange,365.0,298.4,66.2,0.4,0.0,0.0,0.0,110.2,55.0,38.4,203.0,162.0,0.0,44.38354107902727,55.61645892097273,0.0,0.0,0.4438356164383562,0.5561643835616439,NY,0.10425,0.0567499999999999,0.06325,0.1005,0.028125,0.136875,0.1095,0.15725,36071,New York,Orange,0.122,88494.0,88.494,12.2,0.0,Low-burden,9596,9887,0.0303251354731137,0.0303251354731137
new york,oswego,350.0,334.4,15.4,0.2,0.0,0.0,0.0,84.2,45.2,33.4,350.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,NY,0.114,0.067875,0.08625,0.1,0.03225,0.158375,0.125625,0.209,36075,New York,Oswego,0.157,59394.0,59.394,15.7,1.0,Mid-burden,2136,2085,-0.023876404494382,-0.023876404494382
new york,putnam,337.8,321.4,15.0,1.2,0.2,0.0,0.0,108.0,45.8,33.6,337.8,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,NY,0.0965,0.0522499999999999,0.05575,0.0843749999999999,0.024625,0.12225,0.09375,0.134,36079,New York,Putnam,0.066,107014.0,107.014,6.6000000000000005,0.0,Low-burden,2898,2897,-0.0003450655624568,-0.0003450655624568
new york,queens,365.2,232.8,126.4,5.6,0.4,0.0,0.0,140.8,64.0,44.8,132.4,201.2,0.0,55.09768695261621,36.24852159592784,8.653791451455946,0.0,0.5509309967141293,0.3625410733844469,NY,0.08725,0.0552499999999999,0.053,0.125625,0.029625,0.12275,0.108125,0.129625,36081,New York,Queens,0.136,72807.0,72.807,13.6,0.0,Low-burden,50262,49895,-0.0073017388882256,-0.0073017388882256
new york,richmond,364.2,260.0,100.0,4.2,0.0,0.0,0.0,125.2,60.6,41.6,154.4,209.8,0.0,57.6178599316831,42.3821400683169,0.0,0.0,0.5760571114772104,0.4239428885227897,NY,0.09825,0.0556249999999999,0.0612499999999999,0.105625,0.027875,0.1345,0.106125,0.161625,36085,New York,Richmond,0.119,84744.0,84.744,11.9,0.0,Low-burden,9387,9361,-0.0027697880046873,-0.0027697880046873
new york,rockland,364.6,311.4,51.4,1.4,0.2,0.2,0.0,135.0,54.0,37.6,250.8,113.8,0.0,31.216265319094997,68.783734680905,0.0,0.0,0.3121228743828853,0.6878771256171147,NY,0.1002499999999999,0.0578749999999999,0.061625,0.10425,0.0289999999999999,0.126625,0.104,0.1385,36087,New York,Rockland,0.152,98054.0,98.054,15.2,0.0,Low-burden,10187,10543,0.0349465004417394,0.0349465004417394
new york,saratoga,343.8,332.8,10.8,0.2,0.0,0.0,0.0,84.2,44.6,32.4,343.8,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,NY,0.1015,0.055125,0.06075,0.08125,0.025,0.127875,0.0965,0.1556249999999999,36091,New York,Saratoga,0.077,87154.0,87.154,7.7,0.0,Low-burden,5417,5372,-0.0083071810965479,-0.0083071810965479
new york,steuben,364.6,316.4,48.0,0.2,0.0,0.0,0.0,90.6,52.2,36.0,236.0,127.4,0.0,34.9333937129703,64.7369334691875,0.0,0.0,0.3494240263302249,0.6472846955567745,NY,0.11175,0.0687499999999999,0.0844999999999999,0.10575,0.032625,0.14975,0.120875,0.1985,36101,New York,Steuben,0.1369999999999999,57584.0,57.584,13.699999999999998,1.0,Mid-burden,1808,1757,-0.0282079646017699,-0.0282079646017699
new york,suffolk,365.2,272.8,83.2,8.4,0.8,0.0,0.0,153.6,61.6,42.0,241.0,124.2,0.0,34.00973126731042,65.99026873268957,0.0,0.0,0.3400876232201533,0.6599123767798467,NY,0.09525,0.05375,0.0563749999999999,0.0916249999999999,0.0255,0.1265,0.0983749999999999,0.134,36103,New York,Suffolk,0.064,112681.0,112.681,6.4,0.0,Low-burden,49806,49818,0.0002409348271292,0.0002409348271292
new york,tompkins,358.6,342.6,15.6,0.4,0.0,0.0,0.0,80.4,45.8,34.4,358.6,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,NY,0.1045,0.051625,0.0574999999999999,0.0804999999999999,0.024625,0.139375,0.0937499999999999,0.142,36109,New York,Tompkins,0.162,65402.0,65.402,16.2,1.0,Mid-burden,2377,2255,-0.0513251998317206,-0.0513251998317206
new york,wayne,298.8,277.6,20.2,1.0,0.0,0.0,0.0,97.2,49.0,35.2,298.8,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,NY,0.1085,0.066375,0.078625,0.101875,0.031125,0.146125,0.12,0.194875,36117,New York,Wayne,0.1,65299.0,65.299,10.0,1.0,Mid-burden,1729,1676,-0.0306535569693464,-0.0306535569693464
new york,westchester,364.2,301.6,57.6,4.8,0.2,0.0,0.0,126.8,56.2,38.0,252.2,112.0,0.0,30.757387071210236,69.24261292878977,0.0,0.0,0.3075233388248215,0.6924766611751785,NY,0.095125,0.051875,0.0511249999999999,0.0939999999999999,0.026,0.116625,0.09425,0.11175,36119,New York,Westchester,0.094,109131.0,109.131,9.4,0.0,Low-burden,31885,31012,-0.0273796456013799,-0.0273796456013799
north carolina,alexander,275.2,250.6,24.6,0.0,0.0,0.0,0.0,81.4,51.4,38.2,240.0,0.0,35.2,0.0,88.23827001622558,0.0,11.761729983774408,0.0,0.872093023255814,NC,0.09575,0.075,0.0862499999999999,0.113125,0.036625,0.155125,0.13175,0.21225,37003,North Carolina,Alexander,0.126,52989.0,52.989,12.6,2.0,High-burden,566,582,0.0282685512367491,0.0282685512367491
north carolina,avery,362.0,332.0,30.0,0.0,0.0,0.0,0.0,82.2,49.4,39.2,342.8,19.2,0.0,5.31806934870843,94.68193065129157,0.0,0.0,0.0530386740331491,0.9469613259668508,NC,0.0938749999999999,0.077375,0.0854999999999999,0.1125,0.036625,0.1515,0.130375,0.204625,37011,North Carolina,Avery,0.17,48470.0,48.47,17.0,2.0,High-burden,494,510,0.0323886639676113,0.0323886639676113
north carolina,buncombe,364.4,279.8,84.6,0.0,0.0,0.0,0.0,87.8,55.2,40.0,135.8,228.6,0.0,62.72785661826758,37.27214338173242,0.0,0.0,0.6273326015367728,0.3726673984632273,NC,0.090625,0.0637499999999999,0.067625,0.0964999999999999,0.03075,0.138875,0.109875,0.162375,37021,North Carolina,Buncombe,0.1169999999999999,63838.0,63.838,11.7,0.0,Low-burden,8544,9401,0.1003043071161048,0.1003043071161048
north carolina,caldwell,242.4,218.8,23.6,0.0,0.0,0.0,0.0,76.8,52.8,39.4,242.4,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,NC,0.0993749999999999,0.0784999999999999,0.092375,0.1205,0.0385,0.16075,0.138875,0.22075,37027,North Carolina,Caldwell,0.148,44705.0,44.705,14.800000000000002,2.0,High-burden,1337,1365,0.0209424083769633,0.0209424083769633
north carolina,carteret,307.2,293.4,13.8,0.0,0.0,0.0,0.0,75.8,47.0,35.8,307.2,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,NC,0.091,0.0712499999999999,0.0748749999999999,0.107375,0.03375,0.137875,0.1154999999999999,0.17125,37031,North Carolina,Carteret,0.118,63146.0,63.146,11.8,1.0,Mid-burden,2025,2108,0.0409876543209876,0.0409876543209876
north carolina,caswell,274.4,259.6,14.8,0.0,0.0,0.0,0.0,74.6,48.8,37.0,239.2,0.0,35.2,0.0,89.21829343584366,0.0,10.781706564156329,0.0,0.8717201166180758,NC,0.1009999999999999,0.0774999999999999,0.086375,0.137375,0.044,0.15325,0.136875,0.2125,37033,North Carolina,Caswell,0.207,50879.0,50.879,20.7,2.0,High-burden,247,241,-0.0242914979757085,-0.0242914979757085
north carolina,catawba,352.4,217.6,134.8,0.0,0.0,0.0,0.0,86.2,59.8,43.8,0.0,352.4,0.0,100.0,0.0,0.0,0.0,1.0,0.0,NC,0.0941249999999999,0.06775,0.0761249999999999,0.11025,0.033875,0.14825,0.12225,0.190125,37035,North Carolina,Catawba,0.135,59841.0,59.841,13.5,2.0,High-burden,4172,4261,0.021332694151486,0.021332694151486
north carolina,cumberland,361.0,236.4,124.4,0.2,0.0,0.0,0.0,94.8,60.6,43.4,127.0,231.6,2.4,64.10609601854469,35.22199799722129,0.0,0.6719059842340377,0.6415512465373961,0.3518005540166205,NC,0.1003749999999999,0.06125,0.067375,0.124,0.03575,0.15675,0.121875,0.1875,37051,North Carolina,Cumberland,0.158,52463.0,52.463,15.8,2.0,High-burden,5678,5832,0.0271222261359633,0.0271222261359633
north carolina,davidson,346.8,197.4,149.4,0.0,0.0,0.0,0.0,88.0,60.8,46.4,0.0,346.8,0.0,100.0,0.0,0.0,0.0,1.0,0.0,NC,0.098,0.07325,0.084875,0.1163749999999999,0.037,0.1555,0.130875,0.20475,37057,North Carolina,Davidson,0.136,53473.0,53.473,13.6,2.0,High-burden,2797,2860,0.0225241329996424,0.0225241329996424
north carolina,durham,363.2,220.6,142.6,0.0,0.0,0.0,0.0,94.8,59.6,45.6,112.6,250.4,0.2,68.95754509514362,30.987509849911323,0.0,0.0549450549450549,0.6894273127753304,0.310022026431718,NC,0.0936249999999999,0.053625,0.054125,0.106,0.03075,0.131875,0.0998749999999999,0.145375,37063,North Carolina,Durham,0.134,71436.0,71.436,13.4,0.0,Low-burden,7556,7914,0.0473795659078877,0.0473795659078877
north carolina,edgecombe,355.6,283.0,72.6,0.0,0.0,0.0,0.0,83.2,54.8,38.0,143.0,212.6,0.0,59.80075423970196,40.19924576029804,0.0,0.0,0.5978627671541057,0.4021372328458942,NC,0.11275,0.0823749999999999,0.094125,0.1665,0.0523749999999999,0.166625,0.154625,0.2289999999999999,37065,North Carolina,Edgecombe,0.2239999999999999,41157.0,41.157,22.4,2.0,High-burden,712,716,0.0056179775280898,0.0056179775280898
